inputs;outputs
0.0, 0.6071152358855375, 0.7931835786212239, 0.8892331525948877, 0.017788089713843776, 0.033255993812838364, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.6040216550657386, 0.7931835786212239, 0.8892331525948877, 0.018561484918793503, 0.03402938901778809, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.6009280742459396, 0.7931835786212239, 0.8892331525948877, 0.019334880123743233, 0.03480278422273782, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.5978344934261408, 0.7931835786212239, 0.8892331525948877, 0.020108275328692964, 0.03557617942768755, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.5947409126063419, 0.7931835786212239, 0.8892331525948877, 0.02088167053364269, 0.03634957463263728, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.5823665893271461, 0.7931835786212239, 0.8892331525948877, 0.02165506573859242, 0.037122969837587005, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.5243619489559165, 0.7931835786212239, 0.8892331525948877, 0.02242846094354215, 0.03789636504253674, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.5197215777262181, 0.7931835786212239, 0.8892331525948877, 0.02320185614849188, 0.038669760247486466, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.5150812064965197, 0.7931835786212239, 0.8892331525948877, 0.02397525135344161, 0.03944315545243619, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.5104408352668214, 0.7931835786212239, 0.8892331525948877, 0.02474864655839134, 0.04021655065738593, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.505800464037123, 0.7931835786212239, 0.8892331525948877, 0.025522041763341066, 0.040989945862335654, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.5011600928074246, 0.7931835786212239, 0.8892331525948877, 0.026295436968290797, 0.04176334106728538, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4965197215777262, 0.7931835786212239, 0.8892331525948877, 0.027068832173240527, 0.042536736272235115, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4918793503480278, 0.7931835786212239, 0.8892331525948877, 0.027842227378190254, 0.04331013147718484, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4872389791183295, 0.7931835786212239, 0.8892331525948877, 0.028615622583139984, 0.04408352668213457, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.48259860788863107, 0.7931835786212239, 0.07900852052672347, 0.029389017788089715, 0.0448569218870843, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4779582366589327, 0.7931835786212239, 0.07900852052672347, 0.030162412993039442, 0.04408352668213457, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4733178654292343, 0.7931835786212239, 0.07900852052672347, 0.030935808197989172, 0.04331013147718484, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.45166279969064194, 0.7931835786212239, 0.07900852052672347, 0.0317092034029389, 0.042536736272235115, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.448569218870843, 0.18667699457784662, 0.07900852052672347, 0.03248259860788863, 0.04176334106728538, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.44547563805104406, 0.18667699457784662, 0.07900852052672347, 0.0317092034029389, 0.040989945862335654, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4423820572312452, 0.18667699457784662, 0.07900852052672347, 0.030935808197989172, 0.04021655065738593, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.43928847641144625, 0.18667699457784662, 0.07900852052672347, 0.030162412993039442, 0.03944315545243619, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4361948955916473, 0.18667699457784662, 0.07900852052672347, 0.029389017788089715, 0.038669760247486466, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.43310131477184843, 0.18667699457784662, 0.07900852052672347, 0.028615622583139984, 0.03789636504253674, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4300077339520495, 0.18667699457784662, 0.07900852052672347, 0.027842227378190254, 0.037122969837587005, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.42691415313225056, 0.18667699457784662, 0.07900852052672347, 0.027068832173240527, 0.03634957463263728, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4238205723124517, 0.18667699457784662, 0.07900852052672347, 0.026295436968290797, 0.03557617942768755, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.42072699149265275, 0.18667699457784662, 0.07900852052672347, 0.025522041763341066, 0.03480278422273782, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.4176334106728538, 0.18667699457784662, 0.07900852052672347, 0.02474864655839134, 0.03402938901778809, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.3518948182521268, 0.18667699457784662, 0.07900852052672347, 0.02397525135344161, 0.033255993812838364, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.34880123743232794, 0.18667699457784662, 0.07900852052672347, 0.02320185614849188, 0.03248259860788863, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.345707656612529, 0.18667699457784662, 0.07900852052672347, 0.02242846094354215, 0.0317092034029389, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.34261407579273007, 0.18667699457784662, 0.07900852052672347, 0.02165506573859242, 0.030935808197989172, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.3395204949729312, 0.18667699457784662, 0.07900852052672347, 0.02088167053364269, 0.030162412993039442, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.33642691415313225, 0.18667699457784662, 0.07900852052672347, 0.020108275328692964, 0.029389017788089715, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.3333333333333333, 0.18667699457784662, 0.07900852052672347, 0.019334880123743233, 0.028615622583139984, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.33023975251353443, 0.18667699457784662, 0.07900852052672347, 0.018561484918793503, 0.027842227378190254, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.3271461716937355, 0.18667699457784662, 0.07900852052672347, 0.017788089713843776, 0.027068832173240527, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.32405259087393656, 0.18667699457784662, 0.07900852052672347, 0.017014694508894045, 0.026295436968290797, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.3209590100541377, 0.18667699457784662, 0.07900852052672347, 0.016241299303944315, 0.025522041763341066, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.308584686774942, 0.18667699457784662, 0.07900852052672347, 0.015467904098994586, 0.02474864655839134, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.2590873936581593, 0.18667699457784662, 0.07900852052672347, 0.014694508894044857, 0.02397525135344161, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.25444702242846096, 0.18667699457784662, 0.07900852052672347, 0.013921113689095127, 0.02320185614849188, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.24980665119876258, 0.18667699457784662, 0.07900852052672347, 0.013147718484145398, 0.02242846094354215, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.2451662799690642, 0.18667699457784662, 0.07900852052672347, 0.01237432327919567, 0.02165506573859242, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.24052590873936583, 0.18667699457784662, 0.07900852052672347, 0.01160092807424594, 0.02088167053364269, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.23588553750966745, 0.18667699457784662, 0.07900852052672347, 0.01082753286929621, 0.020108275328692964, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.23124516627996908, 0.18667699457784662, 0.07900852052672347, 0.010054137664346482, 0.019334880123743233, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;1.0, 0.0, 0.0, 0.0
0.0, 0.2266047950502707, 0.18667699457784662, 0.07900852052672347, 0.009280742459396751, 0.018561484918793503, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.2219644238205723, 0.18667699457784662, 0.07900852052672347, 0.008507347254447023, 0.017788089713843776, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.21732405259087392, 0.18667699457784662, 0.07900852052672347, 0.007733952049497293, 0.017014694508894045, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.21268368136117555, 0.18667699457784662, 0.07900852052672347, 0.0069605568445475635, 0.016241299303944315, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.20804331013147717, 0.18667699457784662, 0.07900852052672347, 0.006187161639597835, 0.015467904098994586, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.2034029389017788, 0.18667699457784662, 0.07900852052672347, 0.005413766434648105, 0.014694508894044857, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.19876256767208042, 0.18667699457784662, 0.07900852052672347, 0.004640371229698376, 0.013921113689095127, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.19412219644238204, 0.18667699457784662, 0.07900852052672347, 0.0038669760247486465, 0.013147718484145398, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.18329466357308585, 0.18667699457784662, 0.07900852052672347, 0.0030935808197989174, 0.01237432327919567, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666;0.0, 0.0, 0.0, 1.0
0.0, 0.18252126836813612, 0.18667699457784662, 0.07900852052672347, 0.0038669760247486465, 0.013147718484145398, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.18174787316318639, 0.18667699457784662, 0.07900852052672347, 0.004640371229698376, 0.013921113689095127, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
0.0, 0.18097447795823665, 0.18667699457784662, 0.07900852052672347, 0.005413766434648105, 0.014694508894044857, 0.29545454545454547, 0.75, 0.0, 0.0, 0.0, 0.0, 0.010054137664346482, 0.04717710750193349, 0.028615622583139984, 0.040989945862335654, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333;0.0, 0.0, 0.0, 1.0
